trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
543,False,"{'a': 0.5, 'e': 0.7610280129415581}",30,0,-95.83637752185449,"{0: 18, 1: 1, 2: 10, 3: 1, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.7601840353879152}",25,0,-47.41137801866924,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
545,False,"{'a': 0.5, 'e': 0.7593387731234335}",20,0,-63.09495757874123,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
546,False,"{'a': 0.5, 'e': 0.758492227576606}",20,3,-116.60907030305873,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 3}",1
547,False,"{'a': 0.5, 'e': 0.7576444001780942}",25,15,-17.199310499323502,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.7567952923607266}",30,1,-100.38513677653603,"{0: 19, 1: 3, 2: 5, 3: 1, 4: 1}",1
549,False,"{'a': 0.5, 'e': 0.7559449055594949}",25,0,-83.7371875552628,"{0: 18, 1: 0, 2: 5, 3: 1, 4: 1}",0
550,False,"{'a': 0.5, 'e': 0.7550932412115529}",20,0,-44.187445350941076,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
551,False,"{'a': 0.5, 'e': 0.7542403007562128}",20,0,-87.24245633125332,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
552,False,"{'a': 0.5, 'e': 0.753386085634944}",25,0,-97.13192934883254,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
553,False,"{'a': 0.5, 'e': 0.7525305972913698}",25,0,-110.65989841679855,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
554,False,"{'a': 0.5, 'e': 0.7516738371712653}",30,9,-95.91860313459661,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 1}",1
555,False,"{'a': 0.5, 'e': 0.750815806722555}",20,0,-67.34053750043199,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
556,False,"{'a': 0.5, 'e': 0.7499565073953098}",25,0,-54.05106204274807,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
557,False,"{'a': 0.5, 'e': 0.7490959406417458}",20,12,14.346167765807829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.7482341079162202}",25,0,-84.7519443425868,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
559,False,"{'a': 0.5, 'e': 0.7473710106752305}",30,0,-234.47236488909903,"{0: 19, 1: 0, 2: 5, 3: 2, 4: 4}",0
560,False,"{'a': 0.5, 'e': 0.7465066503774106}",30,0,-25.0493160045093,"{0: 24, 1: 4, 2: 1, 3: 1, 4: 0}",0
561,False,"{'a': 0.5, 'e': 0.7456410284835292}",20,0,-7.218165376744298,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
562,False,"{'a': 0.5, 'e': 0.7447741464564871}",20,0,5.558665391888049,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
563,False,"{'a': 0.5, 'e': 0.7439060057613147}",20,0,-0.9594104789083896,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
564,False,"{'a': 0.5, 'e': 0.7430366078651698}",20,0,-32.66102319886719,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
565,False,"{'a': 0.5, 'e': 0.7421659542373343}",20,10,14.794482276622725,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.7412940463492128}",20,0,-14.136550801000203,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
567,False,"{'a': 0.5, 'e': 0.7404208856743295}",30,5,-48.240040623451605,"{0: 18, 1: 5, 2: 1, 3: 0, 4: 1}",1
568,False,"{'a': 0.5, 'e': 0.7395464736883256}",20,0,-132.18300853353858,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
569,False,"{'a': 0.5, 'e': 0.7386708118689572}",25,1,-53.26994457466127,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 1}",1
570,False,"{'a': 0.5, 'e': 0.7377939016960925}",20,11,5.062859764395489,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.7369157446517096}",20,0,-34.511458989959166,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
572,False,"{'a': 0.5, 'e': 0.7360363422198936}",20,0,-42.64951219435689,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
573,False,"{'a': 0.5, 'e': 0.7351556958868344}",20,0,-42.109338171533025,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
574,False,"{'a': 0.5, 'e': 0.7342738071408241}",20,0,-19.009799871145894,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
575,False,"{'a': 0.5, 'e': 0.7333906774722545}",20,0,-82.91476012286724,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
576,False,"{'a': 0.5, 'e': 0.7325063083736146}",25,3,-149.16764663126756,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 2}",1
577,False,"{'a': 0.5, 'e': 0.7316207013394879}",25,0,-16.695675912437785,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
578,False,"{'a': 0.5, 'e': 0.73073385786655}",20,6,-23.687683192227393,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.7298457794535662}",25,8,-9.288854115395742,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.7289564676013889}",20,11,-27.90530472689481,"{0: 5, 1: 1, 2: 3, 3: 0, 4: 0}",1
581,False,"{'a': 0.5, 'e': 0.7280659238129548}",20,3,-62.38227187174496,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
582,False,"{'a': 0.5, 'e': 0.7271741495932827}",25,3,-36.621611732045714,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.726281146449471}",20,0,-42.18926909709895,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
584,False,"{'a': 0.5, 'e': 0.7253869158906946}",20,0,-34.066770518062526,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
585,False,"{'a': 0.5, 'e': 0.724491459428203}",25,0,-214.94831448568,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
586,False,"{'a': 0.5, 'e': 0.7235947785753174}",20,6,-91.33313670245415,"{0: 8, 1: 0, 2: 4, 3: 1, 4: 1}",1
587,False,"{'a': 0.5, 'e': 0.7226968748474282}",30,0,-63.71202246386564,"{0: 24, 1: 0, 2: 4, 3: 1, 4: 1}",1
588,False,"{'a': 0.5, 'e': 0.7217977497619925}",25,0,-40.0732573121944,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
589,False,"{'a': 0.5, 'e': 0.7208974048385316}",25,0,-65.04821621907205,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 0}",0
590,False,"{'a': 0.5, 'e': 0.719995841598628}",30,0,-77.181992198941,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 1}",0
591,False,"{'a': 0.5, 'e': 0.7190930615659235}",20,0,-110.31810187217746,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
592,False,"{'a': 0.5, 'e': 0.7181890662661161}",20,10,-7.777849970945609,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.7172838572269576}",25,0,-70.40199643037936,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
594,False,"{'a': 0.5, 'e': 0.7163774359782512}",30,9,-115.62492009813141,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 2}",1
595,False,"{'a': 0.5, 'e': 0.7154698040518485}",20,1,-36.55533521835737,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
596,False,"{'a': 0.5, 'e': 0.7145609629816472}",30,0,-108.21374303470459,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
597,False,"{'a': 0.5, 'e': 0.7136509143035884}",20,0,-62.76328270208103,"{0: 13, 1: 2, 2: 3, 3: 2, 4: 0}",0
598,False,"{'a': 0.5, 'e': 0.7127396595556544}",20,0,-115.96091945373328,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
599,False,"{'a': 0.5, 'e': 0.7118272002778655}",20,0,-45.21096093564071,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
600,False,"{'a': 0.5, 'e': 0.7109135380122774}",20,0,-102.87961706722793,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
601,False,"{'a': 0.5, 'e': 0.7099986743029792}",30,0,-141.8933162232984,"{0: 20, 1: 3, 2: 3, 3: 2, 4: 2}",0
602,False,"{'a': 0.5, 'e': 0.7090826106960906}",30,1,-113.46732231494528,"{0: 22, 1: 1, 2: 2, 3: 2, 4: 2}",1
603,False,"{'a': 0.5, 'e': 0.7081653487397587}",25,0,-38.42437122044944,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
604,False,"{'a': 0.5, 'e': 0.7072468899841557}",35,0,-103.48322697467422,"{0: 27, 1: 2, 2: 3, 3: 1, 4: 2}",0
605,False,"{'a': 0.5, 'e': 0.7063272359814773}",25,9,-56.38030151916656,"{0: 9, 1: 0, 2: 7, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.705406388285938}",20,0,-24.312629254758683,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
607,False,"{'a': 0.5, 'e': 0.7044843484537705}",30,0,-40.934956724579415,"{0: 23, 1: 1, 2: 6, 3: 0, 4: 0}",0
608,False,"{'a': 0.5, 'e': 0.7035611180432216}",20,0,-59.19381206968443,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
609,False,"{'a': 0.5, 'e': 0.7026366986145509}",20,8,-1.0590960096891733,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
610,False,"{'a': 0.5, 'e': 0.7017110917300267}",30,0,-77.7667933742925,"{0: 22, 1: 2, 2: 5, 3: 0, 4: 1}",0
611,False,"{'a': 0.5, 'e': 0.7007842989539244}",25,0,-79.73067243045884,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
612,False,"{'a': 0.5, 'e': 0.6998563218525237}",20,0,-100.34332255326873,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
613,False,"{'a': 0.5, 'e': 0.6989271619941057}",20,0,-14.148342387801856,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
614,False,"{'a': 0.5, 'e': 0.6979968209489502}",20,0,-4.741683454008767,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
615,False,"{'a': 0.5, 'e': 0.6970653002893334}",25,0,-67.48267614836479,"{0: 21, 1: 0, 2: 1, 3: 1, 4: 2}",0
616,False,"{'a': 0.5, 'e': 0.6961326015895252}",25,0,-110.59746413179158,"{0: 15, 1: 1, 2: 8, 3: 0, 4: 1}",0
617,False,"{'a': 0.5, 'e': 0.6951987264257858}",25,0,-27.47187378925487,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
618,False,"{'a': 0.5, 'e': 0.6942636763763642}",20,4,-100.53621071266275,"{0: 9, 1: 1, 2: 3, 3: 2, 4: 1}",1
619,False,"{'a': 0.5, 'e': 0.6933274530214949}",20,0,-62.46823886891702,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
620,False,"{'a': 0.5, 'e': 0.692390057943395}",25,0,-35.43328933211387,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
621,False,"{'a': 0.5, 'e': 0.6914514927262618}",20,0,-17.98664048338437,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
622,False,"{'a': 0.5, 'e': 0.6905117589562707}",30,0,-113.78572424344459,"{0: 24, 1: 2, 2: 1, 3: 0, 4: 3}",0
623,False,"{'a': 0.5, 'e': 0.6895708582215712}",20,9,-17.02258341773382,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
624,False,"{'a': 0.5, 'e': 0.6886287921122854}",20,6,-16.706459775070588,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.6876855622205048}",35,1,-79.31187005577928,"{0: 24, 1: 3, 2: 6, 3: 0, 4: 1}",1
626,False,"{'a': 0.5, 'e': 0.6867411701402879}",30,15,-1.6748891994594477,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.6857956174676567}",20,0,-16.20077789920253,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
628,False,"{'a': 0.5, 'e': 0.6848489058005953}",25,0,-49.25953910711441,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
629,False,"{'a': 0.5, 'e': 0.6839010367390461}",25,0,-94.14318630204676,"{0: 19, 1: 0, 2: 2, 3: 3, 4: 1}",0
630,False,"{'a': 0.5, 'e': 0.6829520118849076}",20,0,-46.87511429699657,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
631,False,"{'a': 0.5, 'e': 0.6820018328420316}",20,3,-81.47247063172826,"{0: 9, 1: 3, 2: 4, 3: 0, 4: 1}",1
632,False,"{'a': 0.5, 'e': 0.6810505012162203}",20,0,-86.74485537602573,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
633,False,"{'a': 0.5, 'e': 0.6800980186152241}",20,0,-35.48123583330047,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
634,False,"{'a': 0.5, 'e': 0.6791443866487383}",25,0,-97.20796684758648,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 2}",0
635,False,"{'a': 0.5, 'e': 0.6781896069284007}",20,0,-84.60968522071201,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
636,False,"{'a': 0.5, 'e': 0.6772336810677889}",25,0,-10.509713504821516,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
637,False,"{'a': 0.5, 'e': 0.6762766106824172}",25,10,-5.539970177806526,"{0: 11, 1: 3, 2: 1, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.6753183973897344}",30,0,-63.62366135910424,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
639,False,"{'a': 0.5, 'e': 0.6743590428091207}",30,0,-98.2909341129361,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
640,False,"{'a': 0.5, 'e': 0.6733985485618853}",20,5,-104.98332976208778,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 2}",1
641,False,"{'a': 0.5, 'e': 0.672436916271263}",20,11,16.41285120403726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
642,False,"{'a': 0.5, 'e': 0.6714741475624122}",25,7,-123.99547056828543,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 3}",1
643,False,"{'a': 0.5, 'e': 0.670510244062412}",25,0,-157.73189530088806,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
644,False,"{'a': 0.5, 'e': 0.6695452074002588}",35,5,-158.63799004931164,"{0: 18, 1: 1, 2: 8, 3: 1, 4: 2}",1
645,False,"{'a': 0.5, 'e': 0.6685790392068645}",20,0,-50.35413434346362,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
646,False,"{'a': 0.5, 'e': 0.667611741115053}",25,17,4.47540167178616,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
647,False,"{'a': 0.5, 'e': 0.666643314759558}",30,0,-105.31642310985583,"{0: 20, 1: 1, 2: 8, 3: 0, 4: 1}",0
648,False,"{'a': 0.5, 'e': 0.6656737617770196}",20,0,-93.31313417371706,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
649,False,"{'a': 0.5, 'e': 0.6647030838059823}",20,6,-56.94500448639619,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
650,False,"{'a': 0.5, 'e': 0.6637312824868916}",20,0,-22.902467171200097,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
651,False,"{'a': 0.5, 'e': 0.6627583594620915}",20,5,4.319480811629712,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.6617843163758216}",25,3,-62.79676846707461,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 1}",1
653,False,"{'a': 0.5, 'e': 0.6608091548742144}",25,0,-89.7485676293289,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
654,False,"{'a': 0.5, 'e': 0.659832876605293}",25,0,-80.35048363767876,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
655,False,"{'a': 0.5, 'e': 0.658855483218967}",25,0,-148.0008991900806,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
656,False,"{'a': 0.5, 'e': 0.6578769763670312}",20,0,-82.82735508891246,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
657,False,"{'a': 0.5, 'e': 0.656897357703162}",20,0,-63.43568778502515,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
658,False,"{'a': 0.5, 'e': 0.6559166288829146}",30,6,-99.30104802861806,"{0: 15, 1: 0, 2: 8, 3: 0, 4: 1}",1
659,False,"{'a': 0.5, 'e': 0.6549347915637206}",20,0,-25.409409064206805,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
660,False,"{'a': 0.5, 'e': 0.6539518474048845}",20,0,-128.50620304065964,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
661,False,"{'a': 0.5, 'e': 0.6529677980675821}",20,0,-5.749703927579707,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
662,False,"{'a': 0.5, 'e': 0.6519826452148563}",30,8,-94.21973232283351,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 2}",1
663,False,"{'a': 0.5, 'e': 0.6509963905116153}",20,0,-28.526748510158566,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.6500090356246293}",20,0,-61.36001773299009,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
665,False,"{'a': 0.5, 'e': 0.6490205822225278}",20,0,8.344451808120775,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
666,False,"{'a': 0.5, 'e': 0.6480310319757967}",25,0,-76.47068169904675,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
667,False,"{'a': 0.5, 'e': 0.6470403865567759}",25,0,-74.41037223036938,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
668,False,"{'a': 0.5, 'e': 0.6460486476396559}",20,14,-4.2429914145650365,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.645055816900475}",30,0,-227.5922028458604,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 4}",0
670,False,"{'a': 0.5, 'e': 0.644061896017117}",25,14,22.883816272100255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.6430668866693082}",25,0,-24.186999955122708,"{0: 22, 1: 0, 2: 1, 3: 2, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.642070790538614}",20,0,-2.8000432012544163,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
673,False,"{'a': 0.5, 'e': 0.6410736093084365}",20,0,-13.748146936430397,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
674,False,"{'a': 0.5, 'e': 0.640075344664012}",25,0,-115.96322674454889,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
675,False,"{'a': 0.5, 'e': 0.6390759982924072}",20,0,-92.10599850966726,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
676,False,"{'a': 0.5, 'e': 0.6380755718825175}",30,15,8.431490106050383,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.6370740671250631}",25,11,1.065277437656434,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.6360714857125869}",25,3,-21.057116214333824,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.6350678293394513}",20,0,-27.460625196753348,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.6340630997018352}",20,1,-28.065701775010343,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.6330572984977315}",20,0,-29.02684319018495,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
682,False,"{'a': 0.5, 'e': 0.6320504274269441}",25,0,-118.28314627244653,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
683,False,"{'a': 0.5, 'e': 0.6310424881910848}",35,8,-27.69401720698918,"{0: 22, 1: 0, 2: 4, 3: 1, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.6300334824935705}",20,0,-100.07080329825837,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
685,False,"{'a': 0.5, 'e': 0.6290234120396209}",25,0,-17.60835179086815,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
686,False,"{'a': 0.5, 'e': 0.6280122785362545}",25,0,-125.63472205754891,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
687,False,"{'a': 0.5, 'e': 0.6270000836922869}",20,0,-31.247601584756378,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
688,False,"{'a': 0.5, 'e': 0.6259868292183272}",20,0,1.0219383228316847,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
689,False,"{'a': 0.5, 'e': 0.624972516826775}",25,0,4.578763686521939,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
690,False,"{'a': 0.5, 'e': 0.6239571482318181}",20,0,-63.46447104655516,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
691,False,"{'a': 0.5, 'e': 0.6229407251494292}",20,0,-102.01590032835689,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
692,False,"{'a': 0.5, 'e': 0.6219232492973632}",20,13,11.083738901241937,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.6209047223951538}",20,5,-19.53509577442461,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.6198851461641113}",20,0,-69.77521345163997,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
695,False,"{'a': 0.5, 'e': 0.6188645223273195}",25,0,-87.26970780713094,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
696,False,"{'a': 0.5, 'e': 0.6178428526096321}",20,3,-19.651016530894793,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.6168201387376708}",25,0,-125.16654396031024,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
698,False,"{'a': 0.5, 'e': 0.6157963824398219}",30,0,-202.90308624043195,"{0: 19, 1: 1, 2: 4, 3: 3, 4: 3}",0
699,False,"{'a': 0.5, 'e': 0.6147715854462333}",25,0,-30.798615573050082,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1
700,False,"{'a': 0.5, 'e': 0.6137457494888117}",25,0,-6.061989538342808,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
701,False,"{'a': 0.5, 'e': 0.6127188763012192}",25,3,-24.652133070309088,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.6116909676188719}",20,0,-80.32642919203934,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
703,False,"{'a': 0.5, 'e': 0.6106620251789349}",30,6,18.664744065083966,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.6096320507203205}",30,1,-36.959400289153024,"{0: 23, 1: 2, 2: 2, 3: 2, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.6086010459836856}",30,0,-81.44655641069,"{0: 24, 1: 1, 2: 3, 3: 0, 4: 2}",0
706,False,"{'a': 0.5, 'e': 0.6075690127114278}",25,0,-37.985616729185644,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
707,False,"{'a': 0.5, 'e': 0.6065359526476831}",20,0,-6.593299285706892,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
708,False,"{'a': 0.5, 'e': 0.6055018675383228}",25,0,-21.39655113493493,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
709,False,"{'a': 0.5, 'e': 0.6044667591309506}",25,0,-51.56394837062055,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
710,False,"{'a': 0.5, 'e': 0.6034306291748992}",25,9,-103.24624378450903,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 2}",1
711,False,"{'a': 0.5, 'e': 0.6023934794212281}",30,0,-71.75878220464674,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
712,False,"{'a': 0.5, 'e': 0.6013553116227203}",20,0,-102.55831250573387,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
713,False,"{'a': 0.5, 'e': 0.6003161275338789}",20,10,-40.7645289692236,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
714,False,"{'a': 0.5, 'e': 0.5992759289109248}",25,8,0.42218007006225466,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.5982347175117935}",25,0,-50.50106292090281,"{0: 21, 1: 1, 2: 0, 3: 2, 4: 1}",0
716,False,"{'a': 0.5, 'e': 0.597192495096132}",25,0,-98.90144134700424,"{0: 18, 1: 0, 2: 4, 3: 2, 4: 1}",0
717,False,"{'a': 0.5, 'e': 0.596149263425296}",35,0,-107.84663089004947,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 2}",0
718,False,"{'a': 0.5, 'e': 0.5951050242623466}",20,11,-78.0784897646489,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 2}",1
719,False,"{'a': 0.5, 'e': 0.5940597793720478}",20,0,-53.34804720413852,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
720,False,"{'a': 0.5, 'e': 0.5930135305208634}",25,0,-35.017507633097246,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
721,False,"{'a': 0.5, 'e': 0.5919662794769535}",20,0,-76.40830547975477,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
722,False,"{'a': 0.5, 'e': 0.5909180280101721}",30,9,-12.933085340150912,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.589868777892064}",35,13,3.248152366987428,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.5888185308958618}",25,0,-12.070685137112248,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
725,False,"{'a': 0.5, 'e': 0.5877672887964824}",25,18,2.4415009572818365,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.5867150533705249}",25,3,19.554102379994422,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
